Product Name,Product Category
HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw0204TU 2 in 1 Laptop,LAPTOP
Apple MacBook Pro Core i7 9th Gen - (16 GB/512 GB SSD/Mac OS Catalina/4 GB Graphics) MVVJ2HN/A,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS13A2IN211P Thin and Light Laptop,LAPTOP
HP Omen Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1660 Ti)...,LAPTOP
HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,LAPTOP
Lenovo Ideapad Flex 5 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14IIL05 2 in 1 Laptop,LAPTOP
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK178T Thin ...,LAPTOP
Asus Core i3 8th Gen - (4 GB/1 TB HDD/Windows 10 Home) X543UA-DM841T Laptop,LAPTOP
Acer Swift 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-54T Thin and Light Laptop,LAPTOP
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK295T Thin and Light Lapt...,LAPTOP
HP Chromebook 14a Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-na0003tu Thin and Light ...,LAPTOP
Acer Swift 3 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF313-51 Thin and Light Laptop,LAPTOP
Asus VivoBook Gaming Core i7 9th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/...,LAPTOP
MSI Core i7 8th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060...,LAPTOP
MSI GS66 Stealth Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2...,LAPTOP
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X412FJ-EK176T Thin ...,LAPTOP
Apple MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN,LAPTOP
Asus VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK268T Thin and Light Lapt...,LAPTOP
Apple MacBook Pro Core i7 9th Gen - (16 GB/512 GB SSD/Mac OS Catalina/4 GB Graphics) MVVL2HN/A,LAPTOP
Asus ZenBook Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX430UA-GV372T Thin and Light Laptop,LAPTOP
MSI Modern 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 A10RAS-1069...,LAPTOP
Nexstgo Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,LAPTOP
Dell Inspiron 3000 Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX...,LAPTOP
Asus Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX481FL-BM149T Thin and Light L...,LAPTOP
Lenovo Yoga 730 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 730-13IKB Thin and Light Laptop,LAPTOP
Dell Inspiron 13 7000 Series Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) insp 7380 Laptop,LAPTOP
Asus Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) X509FA-EJ562TS Laptop,LAPTOP
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5821TS Thin and Lig...,LAPTOP
Microsoft Surface Go Pentium Gold - (4 GB/64 GB EMMC Storage/Windows 10 Home in S Mode) 1824 2 in 1 La...,LAPTOP
HP 14s Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14s-cf3047TU Thin and Light Laptop,LAPTOP
Apple MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP82HN/A,LAPTOP
Acer Aspire 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G-5206 Laptop,LAPTOP
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S340-14IIL Thin and Light Lapto...,LAPTOP
HP Pavilion Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,LAPTOP
Asus ZenBook Flip 3 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX362FA-EL701T 2 in 1 Laptop,LAPTOP
HP 15 Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15-da0414tu Thin and Light Laptop,LAPTOP
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX334FL-A5821T...,LAPTOP
HP 14s Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14s-cf3047TU Thin and Light Laptop,LAPTOP
Apple MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP82HN/A,LAPTOP
Acer Aspire 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G-5206 Laptop,LAPTOP
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S340-14IIL Thin and Light Lapto...,LAPTOP
HP Pavilion Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,LAPTOP
HP Pavilion Ryzen 5 Quad Core - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA Geforce GTX 1050) ...,LAPTOP
Asus ZenBook Flip 3 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX362FA-EL701T 2 in 1 Laptop,LAPTOP
HP 15 Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15-da0414tu Thin and Light Laptop,LAPTOP
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX334FL-A5821T...,LAPTOP
Acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,LAPTOP
Microsoft Surface Pro Core i5 7th Gen - (4 GB/128 GB SSD/Windows 10 Pro) 1796 2 in 1 Laptop,LAPTOP
Acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,LAPTOP
Asus VivoBook S14 Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB409T Laptop,LAPTOP
Asus ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG011T Thin and Light Lap...,LAPTOP
Dell Inspiron Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7391 2 in 1 Laptop,LAPTOP
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX434FL-A5822T...,LAPTOP
Acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS13A2IN206P Thin and Light Laptop,LAPTOP
HP Pavilion Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,LAPTOP
Nexstgo Core i5 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro) NX101 Thin and Light Laptop,LAPTOP
Lenovo Ideapad 520 Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520-15IKB Laptop,LAPTOP
HP 14s Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-cs3006TX Thin and Light Lapto...,LAPTOP
Asus ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4116T Thin and Light Lapt...,LAPTOP
Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7490 Thin and Light Laptop,LAPTOP
Avita Pura Ryzen 5 Quad Core - (8 GB/512 GB SSD/Windows 10 Home in S Mode) NS14A6INV561-SRGYB Thin and...,LAPTOP
Lenovo Ideapad C340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) C340-14IMLd Thi...,LAPTOP
Dell Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 7391 2 in 1 Laptop,LAPTOP
Asus VivoBook S14 Ryzen 7 Octa Core - (8 GB/512 GB SSD/Windows 10 Home) M433IA-EB794TS Thin and Light ...,LAPTOP
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA Geforce GTX ...,LAPTOP
Microsoft Surface Pro 6 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1796 2 in 1 Laptop,LAPTOP
Asus ROG Zephyrus S Core i7 9th Gen - (24 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX...,LAPTOP
Dell G3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,LAPTOP
Acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,LAPTOP
Asus ZenBook 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) UX331FAL-EG075T Thin and Light Lap...,LAPTOP
Asus ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,LAPTOP
Apple MacBook Pro Core i7 7th Gen - (16 GB/512 GB SSD/Mac OS Sierra/2 GB Graphics) MPTT2HN/A,LAPTOP
Apple MacBook Pro Core i9 8th Gen - (16 GB/512 GB SSD/Mac OS Mojave/4 GB Graphics) MV932HN,LAPTOP
HP 15 Core i7 8th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-dc0084TX Laptop,LAPTOP
Lenovo Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) IP 720S Thin and Light Laptop,LAPTOP
Dell Vostro 3000 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) 3480 Laptop,LAPTOP
MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,LAPTOP
Dell Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,LAPTOP
Asus TUF Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1050) FX504...,LAPTOP
Acer Swift 3 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) SF315-52G ...,LAPTOP
Lenovo Ideapad S340 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S340-14IIL Thin and Light Lapto...,LAPTOP
Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,LAPTOP
Apple Macbook Pro Core i7 8th Gen - (16 GB/512 GB SSD/Mac OS Mojave/4 GB Graphics) MR942HN/A,LAPTOP
Asus Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX481FL-HJ143TS Thin and Light ...,LAPTOP
Lenovo IdeaPad Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10) 81Y400DXIN Notebook,LAPTOP
Asus ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4175T Thin and Light Lapt...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS13A2IN201P Thin and Light Laptop,LAPTOP
Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,LAPTOP
MSI Stealth Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060)...,LAPTOP
Asus ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX ...,LAPTOP
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce 1050Ti...,LAPTOP
Lenovo Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) IP 520 Laptop,LAPTOP
Lenovo Legion Y530 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,LAPTOP
HP Chromebook x360 Core i5 8th Gen - (8 GB/64 GB EMMC Storage/Chrome OS) 14-da0004TU 2 in 1 Laptop,LAPTOP
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),LAPTOP
Lenovo Core i7 6th Gen - (8 GB/512 GB SSD/Windows 10 Home) Yoga 900 2 in 1 Laptop,LAPTOP
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5822TS Thin and Lig...,LAPTOP
Asus ZenBook 14 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX433FA-A6111T Thin and Light Lapt...,LAPTOP
HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1...,LAPTOP
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,LAPTOP
MSI GE75 Raider Core i7 10th Gen - (32 GB/1 TB HDD/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Gefor...,LAPTOP
HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,LAPTOP
HP Envy x360 Ryzen 5 Hexa Core - (8 GB/256 GB SSD/Windows 10 Home) 13-ay0044AU 2 in 1 Laptop,LAPTOP
Acer NITRO 5 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce ...,LAPTOP
HP 15 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-dc0082TX Laptop,LAPTOP
HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1...,LAPTOP
MSI Core i7 7th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce GTX 1070...,LAPTOP
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN245P Thin and Light Laptop,LAPTOP
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN239P Thin and Light Laptop,LAPTOP
Asus FX503 Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GT...,LAPTOP
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1050) GL62 7R...,LAPTOP
HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-ap0100TU 2 in 1 Laptop,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN206P Thin and Light Laptop,LAPTOP
Acer Aspire 3 Athlon Dual Core - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Laptop,LAPTOP
HP Pavilion 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-an0046tu Thin and Light Laptop,LAPTOP
Asus VivoBook 15 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X512FL-EJ501T Thin ...,LAPTOP
Asus Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) M433IA-EB591TS Thin and Light Laptop,LAPTOP
Acer Aspire Core i3 6th Gen - (4 GB/128 GB SSD/Windows 10 Home) X349-M Laptop,LAPTOP
HP Pavilion Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce G...,LAPTOP
Asus VivoBook Flip 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC371TS 2 in 1 Lapt...,LAPTOP
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN246P Thin and Light Laptop,LAPTOP
Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,LAPTOP
MSI GF63 Thin Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 165...,LAPTOP
Lenovo Legion Y540 Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA Geforce GTX NVID...,LAPTOP
Acer Predator Triton 300 Core i7 9th Gen - (8 GB/2 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,LAPTOP
Acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN196P Thin and Light Laptop,LAPTOP
Asus ROG Zephyrus S Core i7 9th Gen - (24 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX...,LAPTOP
Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX334FL-A5822T...,LAPTOP
Lenovo Ideapad 3 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) 14IIL05 Thin and Light Laptop,LAPTOP
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN247P Thin and Light Laptop,LAPTOP
HP Pavilion Ryzen 5 Quad Core - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA Geforce GTX 1050) ...,LAPTOP
Lenovo Legion Y530 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,LAPTOP
Asus VivoBook S14 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) S430FN-EB...,LAPTOP
Asus ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,LAPTOP
Alienware Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2070) m1...,LAPTOP
Asus VivoBook 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) K413FA-EK338T Thin and Light Lap...,LAPTOP
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN244P Thin and Light Laptop,LAPTOP
Asus VivoBook 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) K413FA-EK819T Thin and Light Lap...,LAPTOP
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1050) GL62 7R...,LAPTOP
Asus VivoBook 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) K413FA-EK818T Thin and Light Lap...,LAPTOP
Asus ZenBook Pro Duo Core i7 9th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) UX581GV-H7201T L...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN215P Thin and Light Laptop,LAPTOP
Acer Aspire 5 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home) a515-52-555f Thin and L...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN225P Thin and Light Laptop,LAPTOP
Acer ConceptD 5 Core i5 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Lig...,LAPTOP
HP Pavilion x360 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) 14-cd0...,LAPTOP
Acer ConceptD 5 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Lig...,LAPTOP
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,LAPTOP
Acer Nitro 5 Ryzen 5 Quad Core - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/AMD Radeon RX 560X) AN51...,LAPTOP
Avita Liber Core i3 8th Gen - (8 GB/128 GB SSD/Windows 10 Home) NS14A2IN187P Thin and Light Laptop,LAPTOP
Acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,LAPTOP
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1060) GS65...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN223P Thin and Light Laptop,LAPTOP
Dell Inspiron 5000 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 5491 2 in 1 Laptop,LAPTOP
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop,LAPTOP
Asus ZenBook Pro Duo Core i9 9th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) UX581GV-H2041T L...,LAPTOP
Dell Inspiron 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/4 GB Graphics) 5370 Thin and Lig...,LAPTOP
MSI GE Core i7 8th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce GTX 1...,LAPTOP
Asus ZenBook 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX533FD-A9100T Laptop,LAPTOP
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,LAPTOP
Dell Inspiron 13 7000 Series Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) insp 7386 2 in 1 Lapt...,LAPTOP
Acer Spin 7 Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,LAPTOP
Acer Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 980...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN218P Thin and Light Laptop,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN220P Thin and Light Laptop,LAPTOP
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN012P Thin and Light Laptop,LAPTOP
Asus ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,LAPTOP
Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN228P Thin and Light Laptop,LAPTOP
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN014P Thin and Light Laptop,LAPTOP
Dell Inspiron 15 7000 Series Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,LAPTOP
HP Pavilion x360 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 14-dh0112T...,LAPTOP
Acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,LAPTOP
Dell Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,LAPTOP
Asus Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S433FL-EB200TS Thin and Light ...,LAPTOP
Lenovo Ideapad Flex 5 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14IIL05 2 in 1 Laptop,LAPTOP
Dell Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 15-3593 Laptop,LAPTOP
Dell G3 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1050 Ti) G...,LAPTOP
MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics/NVIDIA Geforce GTX 1050) GL62M 7RDX-1878XIN ...,LAPTOP
Dell Inspiron 13 7000 Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) insp 7380 Thin and Li...,LAPTOP
"Redmi 8 (Ruby Red, 64 GB)",MOBILES
"Redmi 8 (Sapphire Blue, 64 GB)",MOBILES
"Redmi 8 (Onyx Black, 64 GB)",MOBILES
"Realme 6i (Lunar White, 64 GB)",MOBILES
"Realme 6i (Eclipse Black, 64 GB)",MOBILES
"Realme 6i (Eclipse Black, 64 GB)",MOBILES
"Realme 6i (Lunar White, 64 GB)",MOBILES
"Tecno Spark Power 2 (Misty Grey, 64 GB)",MOBILES
"Realme C11 (Rich Green, 32 GB)",MOBILES
"Realme C11 (Rich Grey, 32 GB)",MOBILES
"Realme 6 (Comet Blue, 64 GB)",MOBILES
"POCO X2 (Matrix Purple, 64 GB)",MOBILES
"Infinix Smart 4 Plus (Ocean Wave, 32 GB)",MOBILES
"Infinix Smart 4 Plus (Midnight Black, 32 GB)",MOBILES
"POCO X2 (Phoenix Red, 128 GB)",MOBILES
"Infinix Smart 4 Plus (Violet, 32 GB)",MOBILES
"Realme 6 (Comet White, 64 GB)",MOBILES
"Honor 9S (Blue, 32 GB)",MOBILES
"Honor 9S (Black, 32 GB)",MOBILES
"Realme 6 (Comet Blue, 128 GB)",MOBILES
"Realme Narzo 10 (That Green, 128 GB)",MOBILES
"Realme Narzo 10 (That Blue, 128 GB)",MOBILES
"Realme Narzo 10 (That White, 128 GB)",MOBILES
"OPPO A9 2020 (Marine Green, 128 GB)",MOBILES
Nokia 3310 DS,MOBILES
Forme Duos N1,MOBILES
"Samsung Galaxy A31 (Prism Crush White, 128 GB)",MOBILES
Micromax X388,MOBILES
Micromax X746,MOBILES
"Samsung Galaxy A51 (Prism Crush Blue, 128 GB)",MOBILES
"OPPO A11K (Flowing Silver, 32 GB)",MOBILES
Karbonn K-Pebble,MOBILES
